no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 1,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline
2,0,-0.0,2,0,55,2018,11,2,0,0,0,57.91074775853819,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,0,2018,1,20,1,3,10,0.0,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2,0,1.0161370573680801,1,0,179,2018,9,24,0,0,0,70.20665675819559,0.8472069331797196,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.6596848697648924,1,0,2,2018,4,11,1,1,3,40.891485255716184,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,-0.0,1,0,1,2018,5,24,0,0,0,73.92722725662739,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,-0.0,2,0,207,2018,8,17,0,0,0,65.69796756502441,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,16,2018,12,2,0,0,0,54.96573101102107,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,1,0,1,2018,7,31,1,3,40,40.891485255716184,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0.6596848697648924,5,0,156,2018,8,8,0,0,0,44.812145966631626,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,2,1,129,2018,8,25,0,0,0,68.8592530274955,-0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,64,2018,12,30,0,0,0,75.11116751305458,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,5,2018,2,10,0,0,0,52.09901317507194,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,84,2018,11,11,0,0,0,48.94150782175834,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,3,1,238,2018,9,13,0,0,0,71.54976384415806,1.0027748636230733,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,2,2017,11,18,0,0,0,62.91729003396754,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,26,2018,11,2,0,0,0,63.930766870258076,0.8472069331797196,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,140,2017,12,29,0,0,0,44.812145966631626,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,6,0,11,2018,11,1,0,0,0,48.676882920876565,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,2,-0.0,3,0,29,2018,3,9,0,0,0,47.6159834796337,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,7,2018,9,7,0,0,0,83.70238207465988,0.8472069331797196,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.6596848697648924,5,0,134,2018,12,26,0,0,0,90.59408545429713,0.8472069331797196,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,1,0,4,2017,10,18,0,0,0,40.891485255716184,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,-0.0,3,0,53,2018,2,24,0,0,0,42.25016423360112,-0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,1,1,2018,10,21,0,0,0,73.92722725662739,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,1,0,1,2018,1,23,0,0,0,48.157525368597994,-0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,2,0,80,2018,9,25,0,0,0,77.3227342667426,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,3,0,224,2018,8,21,0,0,0,54.680194312192505,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,45,2018,2,18,0,0,0,43.87114336839593,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,77,2018,12,9,0,0,0,46.284327180521714,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0.6596848697648924,2,0,7,2018,11,14,0,0,0,64.94157706588561,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,0,0,7,2018,9,11,0,0,0,78.84012026064848,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,0,2018,5,12,0,0,0,79.81649153877393,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,2,0,66,2018,8,19,0,0,0,92.95721230931534,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1.0161370573680801,2,0,92,2018,7,17,0,0,0,78.20439606146127,-0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1.0161370573680801,3,0,39,2018,4,24,0,0,0,78.38052886716505,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,2,0,50,2018,6,3,0,0,0,88.66164224444252,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,0,0,86,2018,10,30,0,0,0,39.075541352979144,0.5866506450501001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1.0161370573680801,5,1,42,2018,8,30,0,0,0,76.88127445090532,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,35,2018,3,4,0,0,0,45.268025465613235,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,8,2018,2,6,0,0,0,59.86028186828254,-0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,0.6596848697648924,1,1,64,2018,12,17,1,0,5,41.97901147940942,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,1.0161370573680801,4,0,15,2017,10,11,0,0,0,55.313234560836214,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,114,2018,8,27,0,0,0,73.77901310490945,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,-0.0,3,0,18,2018,2,11,0,0,0,64.94157706588561,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,0,0,0,2018,2,15,0,0,0,48.41201975351528,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,5,0,9,2017,12,27,1,1,0,43.60167548666443,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0.6596848697648924,0,0,0,2018,8,1,0,0,0,69.95746495162142,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,-0.0,1,0,20,2018,7,1,0,0,0,93.28990419970208,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,1,50,2018,10,4,0,0,0,73.33407202625342,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,4,0,133,2018,6,27,0,0,0,61.23907171766328,-0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,117,2018,6,3,0,0,0,72.88868022171883,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,100,2018,4,25,0,0,0,49.575645482377986,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,-0.0,3,0,36,2018,9,15,0,0,0,111.49002404217742,1.0027748636230733,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,15,2018,8,17,0,0,0,64.20900315919323,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,1,0,244,2018,10,30,0,0,0,55.432443231740955,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,0,0,62,2018,9,4,0,0,0,58.83554861450032,-0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,186,2018,10,28,0,0,0,42.88895255330949,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0.6596848697648924,3,0,40,2017,10,19,0,0,0,46.60449604859968,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1,1.0161370573680801,1,0,97,2018,7,23,0,0,0,61.880737757269806,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,1,3,2018,3,3,0,0,0,61.391950348420856,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.0161370573680801,4,0,43,2017,10,21,0,0,0,92.1008010885264,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,274,2018,9,27,0,0,0,67.05583829763218,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,4,0,74,2018,3,30,0,0,0,50.23478094360587,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,103,2018,3,24,0,0,0,40.116445900861976,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,1.0161370573680801,1,0,63,2018,3,5,0,0,0,52.77891296118519,-0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,1.0161370573680801,2,0,186,2018,9,4,0,0,0,65.45104021834575,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,-0.0,4,0,33,2018,10,26,0,0,0,83.70238207465988,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,5,0,220,2018,8,9,0,0,0,54.680194312192505,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,308,2018,11,23,0,0,0,53.14441115675325,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.6596848697648924,2,0,68,2018,8,19,0,0,0,100.18502471148499,-0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,3,0,76,2018,9,27,0,0,0,71.99652984728937,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,45,2018,9,1,0,0,0,68.8592530274955,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.6596848697648924,3,0,53,2018,11,10,0,0,0,76.61128516921138,1.0027748636230733,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.256717798066404,7,0,23,2017,9,7,0,0,0,57.28254295924539,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,1,0,0,2018,10,1,0,0,0,84.18597665054087,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,1,0,103,2018,12,31,0,0,0,84.50972531055984,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0.6596848697648924,2,0,161,2018,4,22,0,0,0,44.14033834328033,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,1,0,0,2018,12,21,0,0,0,58.32207096561854,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,3,2018,1,6,0,0,0,47.35014995648201,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,12,2018,2,23,0,0,0,55.7432224973774,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,1,0,205,2018,8,21,0,0,0,56.518918272576386,0.5866506450501001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,3,0,59,2018,3,20,0,0,0,48.438516840677515,0.8472069331797196,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,1,0,217,2018,7,18,0,0,0,57.102109421477955,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,80,2018,11,4,0,0,0,56.57056827308713,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,0,0,19,2018,2,21,0,0,0,54.70616239920125,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,131,2018,7,29,0,0,0,56.518918272576386,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,4,0,55,2017,7,7,0,0,0,54.18641043241052,0.8472069331797196,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,2,0,51,2018,6,2,0,0,0,60.72901660237911,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,13,2018,6,23,0,0,0,54.70616239920125,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,5,0,10,2018,6,14,0,0,0,93.28990419970208,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,1,1,2017,10,9,0,0,0,93.44667577994483,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,1,0,25,2018,10,10,0,0,0,61.391950348420856,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,-0.0,1,0,6,2017,12,1,0,0,0,49.47004953458906,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,-0.0,4,0,37,2018,3,23,0,0,0,40.78247212506104,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0.6596848697648924,2,0,18,2018,7,1,0,0,0,101.77918751259557,1.0027748636230733,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,94,2018,7,14,0,0,0,62.05369584876766,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1.0161370573680801,2,0,4,2018,2,28,0,0,0,75.89873164148301,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,5,0,1,2018,6,27,0,0,0,104.11598950704575,0.5866506450501001,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,2,0,2,2017,9,23,0,0,0,44.785305733747585,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,3,0,57,2018,12,5,0,0,0,46.177522952159144,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,8,2018,5,25,0,0,0,65.11819877716842,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,-0.0,4,0,115,2018,8,3,0,0,0,71.32620648447336,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,43,2017,11,4,0,0,0,38.15135031117312,-0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,-0.0,1,0,6,2018,3,3,0,0,0,52.622142502821944,0.8472069331797196,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,3,0,1,2018,8,3,0,0,0,78.84012026064848,0.8472069331797196,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,2,0,55,2018,9,28,0,0,0,92.95721230931534,0.8472069331797196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1.0161370573680801,0,0,0,2018,7,24,0,0,0,68.95921047209387,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,2,0,19,2018,4,29,0,0,0,62.73965323775735,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,2,0,157,2018,10,3,0,0,0,63.42436526871001,-0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.256717798066404,9,0,227,2017,8,17,0,0,0,47.08406940331557,1.0027748636230733,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,0,0,3,2018,2,26,0,0,0,0.0,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,1,2017,9,3,0,0,0,57.29285059426443,0.8472069331797196,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.6596848697648924,3,0,121,2018,5,2,0,0,0,59.066370485390486,0.5866506450501001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,1,7,2018,8,24,0,0,0,77.8617257674377,0.8472069331797196,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,1,0,1,2018,11,4,0,0,0,79.32855674123712,0.5866506450501001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,-0.0,1,0,126,2018,5,7,0,0,0,61.13711737385882,-0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,1,0,219,2018,10,29,0,0,0,57.44742820701824,0.5866506450501001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1.0161370573680801,5,0,147,2018,6,28,0,0,0,62.53653724264328,0.8472069331797196,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1.0161370573680801,3,0,142,2018,7,2,0,0,0,72.76487979787184,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,-0.0,1,0,160,2018,9,30,0,0,0,82.15172090573371,0.8472069331797196,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,1,1,14,2017,12,26,0,0,0,65.2796117249672,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-0.0,4,1,80,2018,3,29,0,0,0,49.602038649482026,-0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1.0161370573680801,3,0,121,2018,8,18,0,0,0,69.75800496205423,0.5866506450501001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,-0.0,2,0,186,2018,8,3,0,0,0,70.20665675819559,-0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,-0.0,5,0,15,2017,9,1,0,0,0,91.38610629531271,0.5866506450501001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,0,-0.0,3,0,164,2018,8,30,0,0,0,67.25661320909383,-0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0.6596848697648924,1,0,19,2018,6,20,1,0,1,56.77709009074347,-0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
